current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Software Developer- Backend,Ericsson,5.3,"Attention to Detail, Mentoring, Computer Science, Code Review, Representational State Transfer (REST), Hibernate, Infinispan cache, OpenShift, Spring Boot, JUnit, CI/CD, Docker, Microservices, Kafka, Git, API Development, jQuery, Express.js, SQL, PostgreSQL, REST APIs, AWS SageMaker, HTML5, Cascading Style Sheets (CSS), JavaScript, react-js, node js, MongoDB, React.js, Node.js, Spring Framework, DyanmoDB, Amazon Simple Notification Service (SNS), Amazon SQS, AWS Lambda, fargate, Amazon ECS, app config, Deep Learning, Image Processing, Python (Programming Language), Machine Learning, Data Structures, Leadership, Problem Solving, Communication, Computer Vision, Java, C++, Full-Stack Development",Bachelors of technology,Manipal University Jaipur,DeepLearning.Ai,Bengaluru,Karnataka,India,backendFinal
Associate,Goldman Sachs,6.4,"Java, C (Programming Language), C++, Algorithms, Data Structures, React.js, Redux.js, Node.js, MERN Stack, LAMP, JavaScript, HTML, Cascading Style Sheets (CSS), MongoDB, Microsoft Azure, Azure Cosmos DB, Azure Notification Hubs",Bachelor of Technology,ABV-Indian Institute of Information Technology and Management,"Introduction to Blockchain Technologies, Hash Code, Data Structures, KickStart, SnackDown 2019",Bengaluru,Karnataka,India,backendFinal
SDE-2,Swift,4.8,"Amazon S3, AWS Lambda, TypeScript, JavaScript, Python (Programming Language), Node.js, MongoDB, Express.js",Bachelor of Engineering - BE,Barak Valley Engineering College,,Bengaluru,Karnataka,India,backendFinal
Senior Software Engineer,MoEngage,7.8,"Public Speaking, C, Event Management, C++, Java, SQL, HTML, Team Management, Cascading Style Sheets (CSS), Linux, Management, Google Sheets, Hospitality Management, Programming, Windows, Computer Networking, Database Management System (DBMS), Data Structures, Operating Systems, Team Leadership, Leadership, Logistics Management, Communication, Core Java, Strategic Public Relations Planning, Administrative Assistance, Social Services, Computer Science, Public Relations, Event Planning, System Administration, Algorithms, Go (Programming Language), Spring Boot, Spring Framework, Spring MVC, Object-Oriented Programming (OOP), GoLang, Go",Bachelor of Technology,Motilal Nehru National Institute Of Technology,,Bengaluru,Karnataka,India,backendFinal
Software Development Engineer ,Walmart Global Tech India,10.7,"Team Motivation, Technical Leadership, Mentoring, Technology Management, Customer Requirements, Large-scale Projects, Distributed Applications, Client Requirements, Architectural Patterns, Team Leadership, Non-Functional Requirements, Fault Tolerance, Code Design, Written Communication, Web Standards, Sprint Planning, Emerging Technologies, Business Requirements, Product Management, Product Development, Systems Engineering, Computer Architecture, Communication, Node, React.js, Java, Agile Methodologies, Scrum, Dance, JavaScript, JSON, redux, MySQL, HTML5, ES6, CSS, Bootstrap, Spring Boot, Maven, Windows, JIRA, Amazon Web Services (AWS), Jenkins, Github, postman, PowerPoint, Microsoft Office, Microsoft Word, Team Management, Public Speaking, English",Bachelor’s Degree,Surendra Institute of Engineering and Management 261,,Bengaluru,Karnataka,India,backendFinal
Software Engineer Specialist,Telstra,8.2,"MySQL, Microservices, JavaScript, REST APIs, Core Java, Git, IntelliJ IDEA, Spring Boot, Java, SQL, HTML, Microsoft Excel, PL/SQL, Hibernate, jQuery",B.Tech,ABESIT,"GitHub Copilot Level 1 - Foundations, AWS Certified Cloud Practitioner",Bengaluru,Karnataka,India,backendFinal
Senior Consultant,Thoughtworks,6.8,"Apache Kafka, Microservices, Spring Boot, RESTful WebServices, SQL, Git, Spring Framework, Java, HTML, Cascading Style Sheets (CSS), JavaScript",Bachelor's degree,Nitte meenakshi institute of technology,"AWS Cloud practitioner, Microsoft Certified: Azure Fundamentals, Programming for Everybody (Getting Started with Python), Python 101 for Data Science",Bengaluru,Karnataka,India,backendFinal
Senior Software Engineer,Recro,5.5,"Go (Programming Language), Microservices, Backend, Django REST Framework, Python (Programming Language), Kratos, FastAPI, Flask, MongoDB, Temporal, gRPC, Protocol Buffers, PostgreSQL, Django, Docker, PySpark,  Pandas,  Tensorflow, Bash, Amazon Web Services (AWS), GCP Dataproc, Azure Databricks, Microsoft Azure, Google Cloud Platform (GCP), MySQL, Machine Learning, Deep Learning, TensorFlow, Keras, Neural Networks, Data Analysis, NumPy",Master of Computer Applications - MCA,"Krishna Chaitanya Institute of Science & Technology, Kakatur",,Bengaluru,Karnataka,India,backendFinal
Senior Software Engineer,Impetus,8.7,"Java, Spring Boot, SQL, Programming, Data Structures, Object-Oriented Programming (OOP), Core Java, C (Programming Language), C++, Database Management System (DBMS), CPP, Microsoft Office",Bachelor of Technology - BTech,Netaji Subhash Engineering College 109,,Bengaluru,Karnataka,India,backendFinal
SDE,Krutrim,4.2,"Systems Design, Code Review, Golang, Elastic Stack (ELK), pytest, locust, Large Language Models (LLM), Retrieval-Augmented Generation (RAG), FastAPI, Flask, Redis, Software Deployment, Back-End Web Development, Web Application Development, Python, Database Management System (DBMS), Android Development, Data Science, Qb, Postman, Antd, Swagger, Nginx, Amazon EC2, SES, Amazon S3, uwsgi, REST APIs, Django, Python (Programming Language), Git, Java, sql, JavaScript, Linux, Django REST Framework, Docker, React.js",Master of Computer Applications - MCA,"Marian College, Kuttikanam P.O. Peermade- 685 531","Crash Course on Python, Django, Red Hat (RHEL8) Linux System Administration - 2 , Training, Build Your First React Website",Bengaluru,Karnataka,India,backendFinal
Senior Software Engineer,Morgan Stanley,4.5,"Back-end Operations, J2EE, NoSQL, MongoDB, GraphQL, Microservices , Spring MVC, JSON, Jira, Debugging, J2EE Application Development, Oracle Database, Software Development, Java Application Development, MySQL, Data Structures, Spring Framework, JavaScript Frameworks, Java Database Connectivity (JDBC), Object-Oriented Programming (OOP), REST APIs, Full-Stack Development, Spring Boot, RDBMS, PL/SQL, Web Development, SQL, Front-End Development, Communication, Problem Solving, Back-End Web Development, Coding Standards, Git, Oracle SQL Developer, jQuery, Tomcat, Cascading Style Sheets (CSS), HTML5, JavaScript, Core Java",Bachelor of Engineering - BE,UVCE,,Bengaluru,Karnataka,India,backendFinal
Software Engineer,Microland Limited,4.4,"Analytical Skills, Operating Systems, Software Development Life Cycle (SDLC), Troubleshooting, Problem Solving, Software Deployment, Oral Communication, JSON, Object Oriented Design, Git, MySQL, Debugging, Code Review, Programming, Java, Docker, Systems Design, Spring Boot, Apache Kafka, Kubernetes, Redis, Elastic Stack (ELK), Flutterflow , Firebase, Application Development, flutter flow, Data Structures, C++, GitHub, Postman API, Front-End Development, Flutter, REST APIs, Communication, Team Management, Marketing, Connectivity",Bachelor of Technology - BTech,"Bharati Vidyapeeth University College Of Engineering, Pune",,Bengaluru,Karnataka,India,backendFinal
Senior Software Developer (Backend),NXP Semiconductors,6.1,"Spring Boot, Amazon Web Services (AWS), Flask, Apache Kafka, Cassandra, Node.js, MySQL, SQL, Docker, Java, PostgreSQL, Python (Programming Language), Django, Amazon EC2, Kubernetes, C++, Google Apps Script, Data Structures, Algorithms, Competitive Programming, Slack, Python, JavaScript, HTML5, Cascading Style Sheets (CSS), HubSpot, Google Tag Manager, Google Analytics",Bachelor of Engineering,Rajiv Gandhi Prodyogiki Vishwavidyalaya,ICPCID,Bengaluru,Karnataka,India,backendFinal
Backend Developer,DKSH,5.9,"SAP Hybris, SAP Commerce Cloud, Sap CX, Spring Boot, Software Development, JUnit, GitHub, Java, Spring MVC, Hybris",Bachelor of Technology - BTech,ABES Engineering College,,Bengaluru,Karnataka,India,backendFinal
Software Developer,Sivi AI,3.1,"Redis, Amazon Dynamodb, TypeScript, Rust, Infrastructure as code (IaC), React.js, Nodejs, Google Cloud Platform (GCP), MySQL, Express.js, Software Infrastructure, Kubernetes, Amazon Web Services (AWS), Node.js, Backend development, Docker, English, Problem Solving, Analytical Skills, Mathematics, Python (Programming Language), JavaScript, Statistics, Rust (Programming Language), Back-End Web Development",Online Bachelor's degree,"Indian Institute of Technology, Madras",,Bengaluru,Karnataka,India,backendFinal
Software Engineer,Branch International,9.8,"High-Level Design, GitHub, JavaScript Frameworks, Database Design, Low-Level Design, Software Architecture, REST APIs, Distributed Systems, Code Review, Databases, Creative Problem Solving, C (Programming Language), C++, Programming, Web Development, Data Structures, Algorithms, Web Services, Software Development, Python (Programming Language), Django, JavaScript, Git, Representational State Transfer (REST), MongoDB, Flask, Linux, unix, AWS Lambda, AWS Elastic Beanstalk, LaTeX, Web Services API, Algorithm Design, Back-End Web Development, Gateway Load Balancing Protocol (GLBP), Analytical Skills, Object Oriented Design, Object-Oriented Programming (OOP), RESTful WebServices, RabbitMQ, Node.js, Express.js, Amazon Web Services (AWS), Microservices, Redis, API Development, Debugging, Scalability, Design Patterns, SOLID Design Principles",Bachelor of Technology,National Institute of Technology Karnataka,,Bengaluru,Karnataka,India,backendFinal
,,,"Microsoft Azure, StellaAI, Natural Language Processing (NLP), Serverless Framework, Back-End Web Development, REST APIs, lambda aws, Amazon EC2, Amazon S3, Amazon CloudWatch, Code commit, AWS Lambda, Amazon Web Services (AWS), Express.js, GraphQL, MongoDB, Team Leadership, Jira, Git, Bootstrap (Framework), JavaScript, Node.js, React.js, Cascading Style Sheets (CSS), MySQL, HTML5, Software Development",Bachelor of Engineering - BE,SJC Institute of technology,,Bengaluru,Karnataka,India,backendFinal
Software Development Engineer 2,Meesho,4.5,"Object-Oriented Programming (OOP), Apache Kafka, Android Development, C++, Web Development, Algorithms, Front-end Development, Data Structures, Java, C (Programming Language), Cascading Style Sheets (CSS), JavaScript, Node.js, Python (Programming Language), Android, Git, Back-End Web Development, Android Studio",Bachelor of Technology - BTech,Indian Institute of Information Technology  Kalyani,"Version Beta CodeAsylums category prize winner., Certificate of Selection, UtkalHacks cerificate of achivement",Bengaluru,Karnataka,India,backendFinal
Back End Developer,MFine,4.8,"LoopBack.io, Jenkins, SQL, Git, Problem Solving, Object-Oriented Programming (OOP), Software Development, Databases, Web Applications, Relational Databases, Programming Languages, Nodejs, JSON Web Token (JWT), Payment Systems, Sendinblue Marketing Platform, JavaScript, Linux, HTML, Cascading Style Sheets (CSS), Python (Programming Language), MongoDB, Amazon Web Services (AWS), Continuous Integration and Continuous Delivery (CI/CD), Sequelize.js, Mongoose ODM, Application Programming Interfaces (API), Representational State Transfer (REST), Middleware, WebSocket, Web Application Development, Back-End Web Development, Node.js, Express.js, MySQL",Bachelor of Technology - BTech,Dr. A.P.J. Abdul Kalam Technical University,"JavaScript Specialist Certification, SQl Intermideate",Bengaluru,Karnataka,India,backendFinal
Software Engineer,Antier Solutions,5.9,"Cryptocurrency Exchange Platforms, Cryptocurrency Trading, Agile Methodologies, Crypto Wallets, Blockchain, Representational State Transfer (REST), Amazon Web Services (AWS), Crypto, Ethereum, Web3, JSON, Express.js, Back-End Web Development, Application Programming Interfaces (API), RESTful WebServices, Socket.io, gRPC, MySQL, TypeScript, MongoDB, Microservices, Git, Docker, Redis, Node.js, SQL database, JavaScript, AJAX",Bachelor of Technology - BTech,Punjab Technical University,,Chandīgarh,Chandigarh,India,backendFinal
Software engineer II,Microsoft,8.8,"Microsoft Azure, Microservices, REST APIs, RDBMS, Cloud Computing, System design, Systems Design, Problem Solving, Java, Spring Boot, Algorithms and Data Structures, Python, JavaScript, Node.js, React.js, eclipse, MongoDB, Git, C++",Bachelor of Engineering - BE,"Army Institute of Technology, Pune",Algorithms,Bengaluru,Karnataka,India,backendFinal
Technology Analyst,Infosys,4.8,"Machine Learning, Operations Management, Oracle SQL Developer, Microsoft SQL Server, PL/SQL, J2EE Web Services, Spring MVC, Spring Boot, Spring Data, Spring Framework, Engineering, English, Communication, Analytical Skills, Problem Solving, JavaScript, Django, Python (Programming Language), Java, Full-Stack Development",Bachelor of Engineering - BE,Ms Engineering College,,Bengaluru,Karnataka,India,backendFinal
Software Engineer,SuperPe,4.2,"FastAPI, PostgreSQL, Django, Server Side, Python (Programming Language), Amazon Web Services (AWS), Node.js, Flutter, React.js, Kubernetes, Firebase, MySQL, PHP, XAMPP, Arduino, Assistant Teaching, JavaScript, Computer Networking, Problem solving with C, python and Java, Android, C (Programming Language), HTML",Bachelor of Technology - BTech,PES University,,Bengaluru,Karnataka,India,backendFinal
Software Engineer,LinkShadow,2.8,"Retrieval-Augmented Generation (RAG), Vector Databases, LangChain, FAISS, WebSocket, HTMX, Django channels , SQL, Multimodal Prompting, Chatbot Development, Transformer Models, Embeddings, Large Language Models (LLM), Apache Kafka, System Architecture, Amazon ECS, Software Development, Data Structures, Microservices, Computer Science, Problem Solving, Continuous Integration and Continuous Delivery (CI/CD), REST APIs, MongoDB, Flask, Amazon Web Services (AWS), API Development, Full-Stack Development, Version Control, Back-End Web Development, Django, English, FreeCAD, Autodesk Fusion 360, Python (Programming Language), Microsoft PowerPoint, Microsoft Word, SOLIDWORKS, Microsoft Excel, AutoCAD, Generative AI, Machine Learning, Data Science, Artificial Intelligence (AI)",Bachelor of Technology - BTech,Cochin University of Science and Technology,"A Hands-On Introduction to Hugging Face for Developers, Generative AI: Introduction to Large Language Models, How Transformer LLMs Work, Introduction to Large Language Models, Open Source Models with Hugging Face, Meta Back-End Developer",Cochin,Kerala,India,backendFinal
