current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Information Security Analyst,Accenture,1.8,"Amazon S3, Amazon EC2, Window System Administration, Presentation Skills, Networking, Operating Systems, Cloud Applications, Python (Programming Language), Amazon Web Services (AWS), Continuous Integration and Continuous Delivery (CI/CD), Docker, Jenkins, Docker , Shell Scripting, Git and GitHub , Linux, HTML5, Cascading Style Sheets (CSS), C++/ Solidity, Automation testing , Solidity, Blockchain, Teamwork, C++, Javascript , Problem Solving, Communication, SQL, Data structures & Algorithms , Java, C (Programming Language)",Master of Computer Applications - MCA,Vellore Institute of Technology,"AWS Certifications, AWS Stream Training,  Advanced Software Engineering Virtual Experience Program, Software Engineering Virtual Experience , MERN Stack , Explore React.js Development, MongoDB Essential Training, JavaScript Essential Training, Learning Git and GitHub, Data Structure and Algorithm ",Bengaluru,Karnataka,India,security_analyst
Data Security Analyst || ,Alorica,3.8,"IT Security Operations, Security, Vulnerability Management, Windows Server, Microsoft Azure, Security Monitoring, Detection Engineering, Intrusion Detection, Engineering, Security Automation, Troubleshooting, Cyber Threat Intelligence (CTI), Security Management, Information Security, Incident Response, Cyber Threat Hunting (CTH), Security Operations Center, Security Operations, Data Privacy, Application Security, Indicators, Threat Analysis, EDR, Log Analysis, Security Incident Response, Crowdstrike Falcon, Sentinel, Azure Sentinel, Certified Information Security Manager (CISM), Vulnerability, Cyber-security, Security Information and Event Management (SIEM), Computer Science, Reporting & Analysis, Analytical Skills, Visualization, Communication, English, Linux, RMAN, Data Pump, Power Bi, Data Analysis, MySQL, NumPy, Pandas (Software), Python (Programming Language), AWS IoT Greengrass, AWS IoT SiteWise, Amazon Web Services (AWS), Infrastructure, Oracle Database",Bachelor of Computer Application,Hindustan Institute of Technology & Science,"Microsoft Certified: Security Operations Analyst Associate, Oracle 12c Database: Administration, Oracle Cloud Infrastructure Foundations, AWS Industrial IoT, Microsoft Certified: Azure Fundamentals, Microsoft 365 Certified: Fundamentals,  Python for Data Science, AI & Development, AWS Building Serverless Application, Databases and SQL for Data Science with Python",,Karnataka,India,security_analyst
Security Analyst,HARMAN International,3.8,,Bachelor of Engineering - BE,"Bapuji Institute of Engineering & Technology, DAVANAGERE","CompTIA Security+ ce Certification, Microsoft Certified: Azure Security Engineer Associate, Microsoft Certified: Security, Compliance, and Identity Fundamentals, Microsoft Certified: Azure Fundamentals",Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst,Tata Consultancy Services,3.9,"Log Analysis, CISO, WSR and DSR , IPS, IDS, Cybersecurity, Network Security, Phishing,  Brute force Analysis, Malware Analysis, sop runbooks, Incident Life Cycle Management, Azure Sentinel, SOC, SIEM",Bachelor of Science,Sri Krishnadevaraya University,Introduction to Cybercrime,Bengaluru,Karnataka,India,security_analyst
Security delivery analyst ,Accenture,4.2,"Vulnerability, ServiceNow, Presentations, Vulnerability Assessment, Security Incident Response, Cyber-security, Incident Response, Malware Analysis, Security Information and Event Management (SIEM), Security, Events, Splunk",B.Tech,GITAM Deemed University,,Bengaluru,Karnataka,India,security_analyst
Business Execution Associate - Global Incident Command Center (Enterprise Incident Management),Wells Fargo,7.7,"Geographic Information Systems (GIS), Geological Mapping, Enterprise Risk Management, Operational Risk Management, Risk Analysis, Corporate Security, Geopolitical analysis, Intelligence Analysis, OSINT, Team Management, Teamwork, Microsoft Office, Microsoft PowerPoint, Microsoft Excel, Management, Microsoft Word, Leadership, Social Media, Research, Market Research, Team Leadership, Project management, Public Speaking, Writing, Reserarch, Political Science, Economic Policy, International Event Management, Adobe Photoshop, Project Management, Public Relations, Photography, Event Planning, Communication, Research and Development (R&D), English, Academic Writing, LinkedIn, LESS (Stylesheet Language), Resume, Personal Branding, Salary Negotiations, Job Search, Interviewing, Career Management, Spreadsheets, Office 365, Personal Development, High Performer, Interview Preparation, Job Search Strategies, Career Path Planning, IBM SPSS, Academic Research, Cover Letters, Business Networking, Competency Based Interviewing",Master's degree,Sciences Po,"Introduction to Geospatial Science and Technology, GGI Impact MBA Scholar (Policy consulting), Level 2: Intelligence Analysis, Level 1: Intelligence Analysis, SPSS for Academic Research, Graduate Certificate in Public Policy, Defence and Foreign Affairs, International Cyber Conflicts, Diploma in Human Rights",Bengaluru,Karnataka,India,security_analyst
Senior SOC Analyst,Happiest Minds Technologies,12.0,"Microsoft Sentinel , CLOUD TRAP, Recorded Future Abuse, Azure Sentinel, Microsoft Defender, Netskope, Microsoft Azure, Service Now, Resilient, Proofpoint, Phish Er, Reversing Labs, IntSight, Crowdstrike Falcon, Akamai WAF, Abnormal Security, Rapid 7 Nexpose, Google chronicle , Security Operations Center, IDS, IBM QRadar, AlienVault, ServiceNow, Web Application Firewall, Windows Firewall, Fortinet, Burp Suite",Master of Technology - MTech,MYSORE Jobs,"Fortinet Network Security Expert Level 1: Certified Associate, Fortinet Network Security Expert Level 2: Certified Associate, Splunk User Behavior Analytics  , Splunk fundamentals part-1 e-Learning",Bengaluru,Karnataka,India,security_analyst
Security Delivery Analyst ,Accenture,4.1,"SAP Security, SAP Security Administration, Governance, Risk Management, and Compliance (GRC), SAP GRC Access Control, Software Infrastructure, Application Engineering, Spring Cloud, Microservices, Hibernate, Spring Security, Spring Boot, Java Enterprise Architecture, Core Java, Database Management System (DBMS), SailPoint, Cyberark, Deep Learning, Machine Learning, Python (Programming Language)",Master's degree,CHANDIGARH UNIVERSITY,"IT Fundamentals for Cybersecurity by IBM, Crash Course on Python by Google, Data Base Management System",Bengaluru,Karnataka,India,security_analyst
Security Analyst,Systal Technology Solutions,5.3,Security Operations Center,,"Davangere University, Davangere","Windows Forensics with Belkasoft , IBM Certified Analyst - Security QRadar SIEM V7.5, Microsoft Certified: Security Operations Analyst Associate",Bengaluru,Karnataka,India,security_analyst
Senior Security Analyst,HCLTech,5.1,"SAP Fiori, Maintenance, SOD, SAP GRC, SAP HANA, Segregation of Duties, SAP GRC Access Control, SAP Security Administration, SAP S/4HANA, Security Information and Event Management (SIEM), Governance, Risk Management, and Compliance (GRC), Security Incident Response, Incident Management, Identity and Access Management (IAM), SAP Security, IT Security Operations, Compliance Assessments, Security Operations, ITGC, Risk Assessment, Enterprise Resource Planning (ERP), Analytical Skills, Compliance Monitoring, Risk Management, SQL, Data Analysis, IT Governance, Microsoft Excel, Information Security Management, ITBL, Security Controls, IT Audit, Endpoint Security",Bachelor of Technology - BTech,"University College of engineering and technology, Mahatma Gandhi University, Telangana ,Nalgonda",,Bengaluru,Karnataka,India,security_analyst
SOC Analyst,Happiest Minds Technologies,2.8,"Security Information and Event Management (SIEM), Security Operations Center, IBM QRadar, Crowdstrike Falcon, Cybersecurity, Incident Response, Security Investigations, SOC radar, Secureworks Taegis xdr, Information Security, Security, Darktrace , IPS, Symantec Endpoint Protection, Vulnerability Management, Threat Analysis, Microsoft defender , Microsoft defender, XSoar, SQL, Brute force, XSS, SQL Injection, OSI Model, Tenable Nessus, Cisco Firewall Security, Network Security, Email Gateway, End-Point Security, IBM X-Force, SOAR (IR Automation), Splunk Enterprise Security, Vulnerability Assessment, Malware Analysis, Cyber Threat Intelligence (CTI), Engineering",Bachelor of Engineering - BE,"Kalpataru Institute of Technology, TIPTUR",,Bengaluru,Karnataka,India,security_analyst
Security Analyst,FireCompass,0.3,"Security Information and Event Management (SIEM), Security Operations, System Monitoring, Security Operations Center, Assessment, Vulnerability, Penetration Testing, Encryption, Log Analysis, Cybercrime Investigation, Mac and windows Forensics, cloud forensics, Network Forensics, Mobile Forensics, DevOps, Digital Forensics, Amazon Web Services (AWS), Accounts Payable (AP), Root Cause, Cybersecurity, Personal Security, Security Awareness, Anti-phishing, Identity and Access Management (IAM), Strategic Planning, Network Security, Ethical Hacking, Cryptography, Risk Management, Cloud Security, Network Infrastructure, Network Troubleshooting, Computer Network Operations, Linux, cmd linux, Operating Systems, Time Management, Project Management, SQL, PL/SQL, Networking, IP Networking, Communication, Marketing, Social Media Marketing, Digital Marketing, Search Engine Optimization (SEO), Search Engine Marketing (SEM), Email Marketing, Innovation Development, Cloud Applications, Problem Solving, Python (Programming Language), Computer Networking, Cloud Computing, Network Administration",Bachelor of Technology - B.Tech Hons.,Lovely Professional University,"CompTIA Linux Network Professional – CLNP Stackable Certification, CompTIA Linux+ ce Certification, QuickHeal Certified Digital Forensic Investigator, CompTIA Network+ ce Certification, Mastercard - Cybersecurity Job Simulation, VishwaCTF'24, Tata Group - Cybersecurity Analyst Job Simulation,  CompTIA Network+ (N10-008), Data Structures and Algorithms, Digital Transformation with Google Cloud, Innovator, The Fundamentals of Digital Marketing , Ethical Hacking, NDG Linux Unhatched , Fundamentals of Management , Understanding Cloud Fundamentals, SQL for Data Science ",,,India,security_analyst
Cyber Security Analyst,Unisys,2.6,"Kusto Query Language (KQL), Cyber Threat Intelligence (CTI), Sentinel, ServiceNow, Carbonblack, Vulnerability Assessment, Vulnerability Management, Identity and Access Management (IAM), Firewalls, Incident Management, Cyber Threat Hunting (CTH), Azure Sentinel, Microsoft Defender, Securonix, Security Information and Event Management (SIEM), Linux, Aircrack, Nmap, Crunch, Kali Linux, Python (Programming Language), Putty, Amazon Web Services (AWS), HTML, MySQL, JavaServer Pages (JSP), Web Design, Web Development, Interpersonal Skills, Security, Ethical Hacking, English, Research, Leadership, Communication, Problem Solving, Information Security, C++, C (Programming Language), Java, Microsoft Azure, Cybersecurity, Network Security, Security Audits, Security Consulting, Security Engineering, Security Management, Security Operations, Security Policy, Data Structures, Networking, Operating Systems, Testing",Bachelor of Engineering - BE,CHANDIGARH UNIVERSITY,"Certified Ethical Hacker (CEH), Become an Ethical Hacker, IBM Cybersecurity Analyst Assessment, IBM Cybersecurity Analyst Specialization, Cyber Threat Intelligence, Cybersecurity Capstone: Breach Response Case Studies, Introduction to Cybersecurity Tools & Cyber Attacks,  Cybersecurity Compliance Framework & System Administration, Network Security & Database Vulnerabilities, Google Cloud Fundamentals for AWS Professionals,  Cybersecurity Roles, Processes & Operating System Security,  Networking and Security Architecture with VMware NSX,  Penetration Testing, Incident Response and Forensics",Bengaluru,Karnataka,India,security_analyst
Senior Security Analyst,SISA,6.5,"Email analysis, Endpoint Security, LogRhythm, ConnectWise, Splunk, Trend Micro, Security Information and Event Management (SIEM), Vulnerability Management, Cybersecurity",Bachelor of Engineering,"S G Balekundri Institute of Technology, BELGAUM",,Bengaluru,Karnataka,India,security_analyst
Security Software Engineer,Accenture,4.8,"Zscaler Zero Trust Exchange, Python (Programming Language), Django, Pandas (Software), Anaconda, Python , Vormetric Data Encryption , ZCCA-IA, ZCCA-PA, Vormetric, Canary, SEPM",Master of Computer Applications - MCA,"St Joseph Engineering College, Mangaluru","Zscaler Zero Trust Certified Associate (ZTCA), Zscaler Zero Trust Certified Associate (ZTCA), Ransomware Uncovered Specialist , Zscaler Private Access (ZPA) Administrator Certification, Zscaler Internet Access (ZIA) Administrator Certification",Bengaluru,Karnataka,India,security_analyst
Info Security Analyst,Wells Fargo,7.0,"Incident Management, Identity & Access Management (IAM), Cybersecurity, Project Management, Change Management, Microsoft Excel, Microsoft Office, Microsoft Word, Microsoft PowerPoint, Microsoft Exchange, Active Directory, Lotus Notes, Management, Leadership, Teamwork, Easily Adaptable, ServiceNow, Remote Access, Odyssey, MIM, Incident Response",Bachelor of Technology,SRM University,,Bengaluru,Karnataka,India,security_analyst
