current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Director of Engineering,nomiso,19.3,"Director level, Engineering Leadership, Engineering Management, Management, Robotics & Artificial Intelligence, Java, Research, Test Automation, Performance Testing, Mobile Technology, Agile Methodologies, Hadoop, RESTful WebServices, Drupal, Docker, InfluxDB, Grafana, Prometheus, RethinkDb, CockroachDb, Gatling, Python (Programming Language), Amazon Web Services (AWS), Google Cloud Platform (GCP), Microsoft Azure, Training, Leadership, Team Building, Windows/Linux,Mac,SeleniumWebdriver,Junit,TestNG,Maven,Protractor-Jasmineframework,Appium,Android Studio,Gradle,Sonar,Robustest,Eclipse,Jmeter,Jira,Confluence,Bitbucket,RestAPI,SoupUI,JSON,TestLink,JenkinsCI,AngurlarJS, Node JS, JSON,Postman, PHP, testLink,Oracle,MySQL,Mongo DB, BDD Cucumber, DevOps, Security Testing, Alfresco, Liferay, Puppet, Robot Framework, FitNesse, Voyager Framework, Node.js,Angular.js & React.js, Micro Services, Apache Kafka, Consul, Nats, Kubernetes, Go, AppDynamics, Inginx, Mountebank , CouchDb, AppScan , DroneCI, Robotic Process Automation (RPA), SpringCloud, Jenkins",Bachelor’s Degree,Jawaharlal Nehru Technological University,,Bengaluru,Karnataka,India,mlopss
Senior Machine Learning Engineer II,Eli Lilly and Company,16.0,"AWS SageMaker, Business Intelligence (BI), MLOps, Amazon S3, Convolutional Neural Networks (CNN), Recurrent Neural Networks (RNN), Recommender Systems, Amazon Web Services (AWS), Tortoise SVN, TensorFlow, Optimization, SQL, Data Analysis, Pycharm, Artificial Neural Networks, Project Management , Machine Learning, Manufacturing, Design for Six Sigma (DFSS), Computer-Vision, Automotive, Statistics, Design of Experiments (DOE), Design for Manufacturing, Deep Learning, Siemens NX, Matlab, Microsoft Office, MINITAB, PTC Creo, MySQL, Tableau, Python (Programming Language), Design and Development, ISO 13485, SOLIDWORKS, Kubernetes, Amazon EKS",Master of Technology - MTech,"Indian Institute of Technology, Delhi","Generative AI Essentials for Data Analytics, Running Kubernetes on AWS (EKS), Building LLM-Powered Applications, MLOps Engineering on AWS, Six Sigma Expert, Solidworks CAD Basic and Advanced, Six Sigma Foundation, Tableau, सुभाषितम् संस्कृतम् -5, Machine Learning, Project Fundamentals, Advanced Course on Special Theory of Relativity
, Smart Product Design methods and processes in automotive industry",Bengaluru,Karnataka,India,mlopss
Product Site Lead & Data Science Engg. Manager,Utopus Insights,26.3,"Product Management, Mobile Technology, Machine Learning, MLOPs, Mobile Devices, Telecommunications, Go-to-market Strategy, Wireless, 3G, Testing, Strategy, Enterprise Software, Amazon Web Services (AWS), AWS SageMaker, Python (Programming Language), Cross-functional Team Leadership, Enterprise Mobility, AWS Databricks",Master of Computer Applications (MCA),National Institute of Technology Calicut,"Stanford Ignite Program (Entrepreneurship), Finance for Non Finance Managers, AWS Certified Machine Learning – Specialty",Bengaluru,Karnataka,India,mlopss
Principal AI Ops,LenDenClub,12.4,"Microsoft Access, SQL Server Reporting Services (SSRS), Custodian Banks, Robotic Process Automation (RPA), UiPath, Automation Anywhere, Optical Character Recognition (OCR), Data Science, Python (Programming Language), Amazon Web Services (AWS), Google Cloud Platform (GCP), Ubuntu, Agile Methodologies, SQL, ASP.NET MVC, ASP.NET, Visual Basic .NET (VB.NET), Microsoft SQL Server, Team Leadership, Leadership, Web and Desktop Application Developer, Web Api with Python Django",Bachelor in computer application,Indira Gandhi National Open University,,Mumbai,Maharashtra,India,mlopss
Data Engineer,Blend,3.2,"MLOps, Ml ops, Data Analysis, Aprendizaje automático automatizado (AutoML), Ingeniería de datos, Aprendizaje automático, Aprendizaje profundo, Estadística, Amazon Web Services (AWS), Cloud Computing, Data Warehousing, Big Data, Data Modeling, Bases de datos, SQL, Herramientas ETL, Desarrollo de pipeline, SQL Server Integration Services (SSIS), Microsoft SQL Server, R (Lenguaje de programación), Python, Microsoft Power BI, Microsoft Excel, MySQL",Master in Data Analytics,Universidad del Norte,"AWS Certified Cloud Practitioner, Data Warehousing y Modelado OLAP, Fundamentos de Ingeniería de Datos, DIPLOMADO: BUSINESS INTELLIGENCE CON POWER BI, Python for Data Analysis, Curso de Análisis de Datos con Power BI, Curso Práctico de SQL, Curso de Excel para el Análisis de Datos, Curso de PostgreSQL Aplicado a Ciencia de Datos, Análisis exploratorio de datos, Curso de Manipulación y análisis de datos con Pandas y Python , Curso de PostgreSQL, Fundamentos de Bases de Datos, Curso Básico de Python",Barranquilla,Atlántico,Colombia,mlopss
Machine Learning Engineer,American Express,8.9,"Data Engineering, Feature Engineering, Exploratory Data Analysis, Computer Vision, Generative AI, Python (Programming Language), Model Interpretability, Apache Spark, TensorFlow, Machine Learning, Leadership, Java, Python, C, Web Development, Graphic Design, C++, SQL, PostgreSQL, Data Analysis, OCaml, JavaScript, HTML, Public Speaking, Data Visualization",Bachelor of Science - BS,Columbia Engineering,,New York City,New York,United States,mlopss
DevOps Technical Lead,Virtusa,7.2,"Amazon EKS, Amazon Web Services (AWS), Jenkins, Continuous Integration and Continuous Delivery (CI/CD), Ansible, Docker, Ansible Tower, Tortoise SVN, GIT, Sonarqube, Nexus, Shell Scripting, Agile Application Development, Agile Methodologies, Agile Project Management, Agile & Waterfall Methodologies, Leading Meetings, User Stories, Operations Management, Project Management, Scrum, Jira",Bachelor of Technology - BTech,JNTUH College of Engineering Hyderabad,"Agile Foundations, Agile Software Development: Scrum for Developers, Agile at Work: Driving Productive Agile Meetings, Agile at Work: Getting Better with Agile Retrospectives, Agile at Work: Planning with Agile User Stories, Agile at Work: Reporting with Agile Charts and Boards, Characteristics of a Great Scrum Master, Scrum: Advanced, Scrum: The Basics, Transitioning from Waterfall to Agile Project Management, Certified ScrumMaster® (CSM®), AWS Certified Devops Engineer-Professional",Hyderābād,Telangana,India,mlopss
ML Ops,TheEndorse,1.0,"Git, Large Language Models (LLM), Kaggle, Data Science, C++, PIL, Data Wrangling, EDA, Data Management, Data Cleaning, Artificial Intelligence (AI), pymupdf, NLTK, Streamlit, Microsoft Power BI, Deep Learning, Object-Oriented Programming (OOP), SQL, Pandas (Software), Data Visualization, Critical Thinking, Code Review, NumPy, Statistical Data Analysis, Statistical Analysis, Programming, Mathematics, Jupyter, Microsoft Excel, Personality Development, Grit, Ethics, Algorithm Design, Date and Time Manipulation, Control Structures, Algorithm Development, User Interface Design, Game Development, Collision Detection, Scorecard Management, Speech Recognition, Audio Handling, Web Integration, Machine Learning, C (Programming Language), Presentations, Problem Solving, Data Structures, Python (Programming Language), Project Management, English, Research Skills, Communication",Bachelor's degree,Indira Gandhi National Open University,"Data_Science_Course, Python_from_Scratch, Junior software developer , The Data Science Course , Certificate of Completion - Simplilearn, Certificate of Honors",Delhi,Delhi,India,mlopss
Technology Analyst (Notice Period),Infosys,4.2,"Microsoft Azure Machine Learning, Natural Language Processing (NLP), Data Science, SQL, Machine Learning, Critical Thinking, Python (Programming Language), Analytical Skills, Communication, Team Leadership, English",Bachelor's degree,"Medi-Caps Institute of Science & Technology , AB Road, Pigdamber (Rau) Indore-453331","IBM Data Science Professional Certificate, Microsoft Certified: Azure AI Fundamentals, Data Analysis With Python, Database Management System Part - 1, Critical Thinking For Information Age, Python Data Structures, Teamwork Skills: Communicating Effectively In Groups, Getting Started With Python , Presentation Skills: Speechwriting And Storytelling, Microsoft Certified: Azure Data Scientist Associate",Indore,Madhya Pradesh,India,mlopss
Process Associate,iEnergizer,2.9,"Data Analytics, SQL, Python (Programming Language), Apache Spark, Hadoop, Tableau, MySQL, Microsoft Excel, Data Visualization, Data Engineering, Extract, Transform, Load (ETL), Data Modeling, Azure Data Lake, Communication, Business Intelligence (BI), Attention to Detail, ETL Tools, New Business Opportunities, Interpersonal Communication, Analytical Skills",PG-Diploma in Big Data Analytics (PG-DBDA) ,Centre for Development of Advanced Computing (C-DAC),"IBM Certified Data Analyst - Machine Learning with Python, Cutshort Certified HTML/CSS ",Noida,Uttar Pradesh,India,mlopss
Machine Learning Engineer,McKesson,14.9,"Python (Programming Language), Machine Learning, Scikit-Learn, Data Visualization, Pandas (Software), R, Tableau, SQL, NumPy, AMOS, Matplotlib, Linear Regression, Supervised Learning, Unsupervised Learning, KNN, Decision Trees, Logistic Regression, Web Scraping, Data Wrangling, Random Forest, Time Series Analysis",Master of Science - MS,Syracuse University,Data Science,Frisco,Texas,United States,mlopss
Lead AI/ML Ops Engineer,Kimberly-Clark,15.5,"Go-to-Market Strategy, Data Engineering, Generative AI, Artificial Intelligence (AI), Large Language Models (LLM), Machine Learning, Azure Databricks, PySpark, Microsoft Azure, Mainframe, ETL, SDLC, Requirements Analysis, Software Development, Programming, Business Analysis, JCL, COBOL, DB2, C, PL/SQL, Oracle, XML, Java, Cognos, IBM DB2, Unix, SQL, Job Control Language (JCL), JavaScript, Python, Amazon Web Services (AWS), Informatica, Qiskit, Scala, Python (Programming Language), CICS, ETL Tools, Serena Changeman, APA, Developers, IBM Mainframe, DevOps, Quantum Computing, IBM Infosphere, Snowflake, Azure Data Factory",2009 Bachelore of Engineering,"Indira Gandhi Engineering College, Sagar-470004","Generative AI Fundamentals, Quantum Excellence, IBM Quantum Challenge 2021 Achievement - Intermediate, Introduction of Quantum Computing Course, Certificate of Proficiency - Basic of Quantum Computing using Qiskit, Certificate of proficiency - Quantum Computing using Qiskit with Classical ML and VQC algorithm , Python for Data Science, IBM Quantum Challenge, Master the Mainframe 2018 - Part 2, IBM DB2 UDB V8.1 Family Fundamentals, Databricks Accredited Lakehouse Fundamentals ",Bengaluru,Karnataka,India,mlopss
ML Engineer,Clarifai,4.8,"ServiceNow, Go (Programming Language), Databricks, Google Kubernetes Engine (GKE), Docker, DevOps, Kubernetes, Apache Spark, Data Science, Data Engineering, Machine Learning, AWS Lambda, MySQL, MongoDB , Pandas, Project Management, Windows Administration, Microsoft SQL Server, AWS Command Line Interface (CLI), Internet of Things (IoT), C#, Autodesk Fusion 360, SQL, Python (Programming Language), Automotive, Analytical Skills, Amazon Web Services (AWS), Microsoft Azure, Red Hat Linux, Cloud Infrastructure",Certified Professional in Advanced Programming ,"Indian Institute of Technology, Madras","Building advanced RAG applications, Practical A/B testing, Programming with Google Go, Functions, Methods, and Interfaces in Go, DevOps Crash Course, Python for Data Science, AWS Certified Solutions Architect – Associate, SQL for Datascience , The Arduino platform and C programming, Introduction to Internet of things and Embedded systems , SAP Technical consulting - virtual internship program , image processing onramp with matlab, data collection and processing with python, python functions , files and dictionaries , Python Basics, certified solidworks associate in mechanical design, Machine learning for all, programming for everybody , matlab onramp, Amazon Web Services Cloud Practitioner",Bengaluru,Karnataka,India,mlopss
AI Engineer,Cruxx AI,6.9,"Large Language Models (LLM), OpenAI, PyTorch, Langchain, Generative AI, Natural Language Processing (NLP) , Data Analytics, Data Science, Natural Language Processing (NLP), Computer Vision, Deep Learning, Python (Programming Language), Machine Learning, MLOps, AngularJS, Web Development, HTML, JavaScript, Bootstrap",Master of Computer Applications - MCA,National Institute of Technology Kurukshetra,,Bengaluru,Karnataka,India,mlopss
Software Engineer,TATA Advanced Systems Limited,4.1,"Ansible, Kubernetes, Terraform, Docker, VxWorks, VBScript, C (Programming Language), PHP Frameworks, Shell Scripting, Bash, Go (Programming Language), Operating Systems, Python 3, Red Hat Certified Engineer (RHCE), Network Security, Machine Learning, Programming, HTML, Cascading Style Sheets (CSS), JavaScript, jQuery, MySQL, Django, Eclipse, Microsoft Office, Linux, Git, PHP, C++, OpenGL, Hadoop, Ethical Hacking, Data Analytics, Automation test, BLAST, Mega-x, Apache Pig, Elasticsearch, Kibana, Hive, Python (Programming Language)",Master of Technology - MTech,RV College Of Engineering,"Building Agile Capabilities in Your Organization, Developing and Supporting an Agile Mindset, Learning from Failure, Learning from Failure and Success, Agile Principles and Methodologies, Agile Principles and Methodologies, Agile Project Planning, Agile Project Scheduling and Monitoring, Cultivating Enterprise Agile, Innovating with Lean Product Management, The Essential Role of the Agile Product Owner, Leadership Insights on Problem Solving & Decision Making, The Seybold Report Journal, Learn Parallel Computing in Python, NLP Natural Language Processing with python, International Journal of Advanced Research in Computer and Communication Engineering, International Journal of Advanced Research in Computer and Communication Engineering, C++ Programming Language",Bengaluru,Karnataka,India,mlopss
