current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Senior Software Developer,Geniefolks Technologies,2.2,"jQuery, JavaScript, Web Design, Web Development, iOS Development, HTML5, Social Media Optimization (SMO), Search Engine Optimization (SEO), WordPress, PHP",,Delhi University,,Noida,Uttar Pradesh,India,mobiledevFinal
Associate Mobile App Developer,Gloify,1.7,"Flutter, Dart, MVVM, WebSocket, Webhook, XML, Android Development, Model-view-viewmodel (MVVM), TypeScript, Android, Kotlin, Kotlin Coroutines, Project Estimation, Project Delivery, Core Java, Java Database Connectivity (JDBC), MERN Stack, Software Industry, Project Management, Agile Methodologies, DevOps, Rect Native, Next.js, Git, Debugging, React, Software Engineering, Redux.js, C#, .NET Framework, React native , Computer Science, Software Development, Software Design, Mobile Application Development, React Native, Hindi, React.js, English, Engineering, Communication, Microsoft Excel, Strategy, Management, Customer Service, Analytical Skills, HTML5, Cascading Style Sheets (CSS), JavaScript, Technical Understanding, Presentations, Research, HTML",Bachelor of Technology - BTech,AKS University Satna,"Software Engineering Virtual Experience, Junior Software Engineer Internship, Core Concepts of Java, Full Stack Web Development Internship, Certificate of Participation in Level 1: E-Commerce ",Bengaluru,Karnataka,India,mobiledevFinal
Flutter Developer ,Ailoitte,3.9,"OneSignal, MobX, Clean Code Architecture , bloc, Object-Oriented Programming (OOP), Python (Programming Language), Dart, Flutter, Java, Getx, Firebase, Cloud Firestore, Hive, Xcode, Provider, Firebase auth, Flutter animation , Bloc ",B.Tech ,UttranchalTtechnical University,,Dehra Dūn,Uttarakhand,India,mobiledevFinal
Web Developer & Mobile App Developer  React Native,Teksoft IT Solutions,10.5,"Responsive Design, Component Architecture, Vite, Webpack, React.js, Next.js, Redux Toolkit, RESTful WebServices, JavaScript Frameworks, Software Development, Computer Science, Version Control, Software Systems, Programming Languages, TypeScript, Next.js, Back-End Web Development, Mobile Applications, Android Development, React Hooks, Server Side, React Native, English, Communication, JSON Web Token (JWT), Front-End Development, Programming, Web Application Development, Web Applications, SASS, HTML Scripting, PSD to HTML, JavaScript Libraries, Vanilla JavaScript, JavaScript , HTML, Responsive Web Design, Web Design, Canva, CSS Flexbox, CSS Grid Layout, Css, MERN Stack, Node.js, Express.js, Cascading Style Sheets (CSS), Redux Thunk, Redux.js, redux, mui, Material-UI, Mongoose Web Server, MongoDB, React.js, Git, GitHub, Git BASH, jQuery, Bootstrap, Web Development, JavaScript, CSS3, HTML5, Sqlite3",Bachelor of Science -Bsc.,"Government Science College, Bangalore",,Bengaluru,Karnataka,India,mobiledevFinal
Software Developer,CEREBULB,8.5,"Computer Science, C (Programming Language), User Interface Design, Front-End Development, Databases, Product Development, Leadership, Product Management, Management, API Development, Firebase, Object-Oriented Programming (OOP), Microsoft Visual Studio Code, Cloud Firestore, Team Management, Microsoft Word, Figma (Software), Socket.io, Realm Database, GraphQL, SQL, Hive, Kotlin, Android Testing, Android SDK, Visual Studio, Android Studio, Application Development, Web Applications, Software Design, iOS, Mobile Application Development, Xcode, Software Development, Android Development, Mobile Applications, Swift (Programming Language), Project Management, iOS Development, Flutter, REST APIs, Git, Android",,Sarvajanik College of Engineering & Technology,,Surat,Gujarat,India,mobiledevFinal
Software Engineer,Stable Money,6.2,"Engineering, Node.js, TypeScript, Software Design, DhiWise Flutter Builder, Amazon Relational Database Service (RDS), Android Studio, REST APIs, Dart, Flutter, Entrepreneurship, E-commerce, Start-ups, Mobile Applications, User Interface Design, Search Engine Optimization (SEO), User Experience (UX), Web Development, Logistics Management, Web Design, Firebase, SQL, Android, Python, Amazon Web Services (AWS), Python (Programming Language), MySQL, MongoDB, Amazon S3, PHP, C (Programming Language), Amazon Route 53, Amazon EC2, Mobile Application Development, Cloud Storage, Operating Systems, RDBMS, Jira, Agile Project Management",Bachelor of Technology - BTech,Manipal University Jaipur," Flutter - Advanced Course by Bryan Cairns ,  Mobile E-Commerce with Flutter, Redux, and Stripe, Python Data Structures, Python for Data Science, Search Engine Optimization, Introduction to HTML5, Programming for Everybody (Getting Started with Python), Google Analytics, Google Web Designer",Bengaluru,Karnataka,India,mobiledevFinal
Senior Software Engineer,AMETEK,8.1,"Android Development, iOS Development, Android, iOS, XAML, .NET MAUI, SQL, Maui, Xamarin, Xamarin Products, .NET Framework, Object-Oriented Programming (OOP), C#, Mobile Application Development, Web Application Security, OWASP, Information Security Awareness, Vulnerability Assessment, Data Integrity, Secure Authentication, Identity and Access Management (IAM), Vulnerability Management",Bachelor of Engineering - BE,MAM higher secondary school ,"Master the OWASP Top 10, OWASP Top 10: #7 Identification and Authentication Failures and #8 Software and Data Integrity Failures, OWASP Top 10: #3 Injection and #4 Insecure Design, OWASP Top 10: #3 Injection and #4 Insecure Design, OWASP Top 10: #5 Security Misconfiguration and #6 Vulnerable and Outdated Components, Learning the OWASP Top 10, Learning the OWASP Top 10, OWASP Top 10: #1 Broken Access Control and #2 Cryptographic Failures, OWASP Top 10: #1 Broken Access Control and #2 Cryptographic Failures, .NET MAUI, .NET MAUI",Bengaluru,Karnataka,India,mobiledevFinal
Flutter developer ,Alphawizz Technologies Pvt. Ltd.,0.2,"Android SDK, Dart, REST APIs, API Testing, Flutter, Teamwork, Python (Programming Language), Technical Support, Interpersonal Skills, TensorFlow, Action Oriented, HTML, Cascading Style Sheets (CSS), Problem Solving, WebLogic, IT Consulting, Project Management, Microsoft Excel, Design, Leadership, Communication",,Acropolis Group of Institutions,,Indore,Madhya Pradesh,India,mobiledevFinal
Software Engineer - Mobile SDE-2,DMart - Avenue Supermarts Ltd,8.1,"React.js, Gradle, ADB, React Native, Flutter, Debugging, GitHub, Android SDK, Mobile Application Development, Android, REST APIs, Git, Kotlin, Java, Android Development, PL/SQL, Web Development, JavaScript, Microsoft Office, Firebase, Team Management, Leadership",Master of Computer Applications - MCA,Dr.Vishwanath Karad MIT WORLD PEACE UNIVERSITY|PUNE,Android development course,Bengaluru,Karnataka,India,mobiledevFinal
Senior Software Engineer,Appinventiv,4.2,"File Encryption, Realm Database, Realm React, Music Player, Chat, Socket.io, Multi-language, Encryption, Decryption, Skill Development, CSS Flexbox, Document Object Model (DOM), Web Applications, Functional Programming, Xcode, ESLint, Microsoft Visual Studio Code, Android Studio, Product Quality, REST APIs integration , Programming, Design, Syntax, Mobile Application Development, Front-End Development, Redux.js, Firebase, Git, User Interface Design, Computer Science, Cascading Style Sheets (CSS), Oracle Database, Swift (Programming Language), JavaScript, iOS, React Native",B.Tech,Dr. A.P.J. Abdul Kalam Technical University,,Noida,Uttar Pradesh,India,mobiledevFinal
Application Engineer 2,Leadrat CRM - Dubai | India,3.1,"Flutter, Dart, Model-view-viewmodel (MVVM), Language Integrated Query (LINQ), Programming Languages, iOS, Mobile Application Development, Java, Android Development, iOS Development, Mobile Applications, C#, Xamarin Products, Data Structures, Core Java, GitHub",Master of Computer Applications - MCA,"Awadesh Pratap Singh University, Rewa",Software Training Certification,Bengaluru,Karnataka,India,mobiledevFinal
Flutter Developer,Amity Software Limited,5.6,"Flutter, PHP, HTML, Engineering, Facebook Ads Manager",,,,Delhi,Delhi,India,mobiledevFinal
Senior Product Engineer,Restech Edugauge (DigiXPro),3.9,"Kotlin, GenAI, React Native, Node , Next JS, Apache Kafka, WebSocket, Amazon Web Services (AWS), PostgreSQL, Tailwind CSS, Material-UI, Redux.js, REST APIs, Problem Solving, DSA, Tutoring, MongoDB, Express.js, Node.js, React.js, Docker, Git, SQL, Microsoft Excel, Microsoft PowerPoint, Flask, Python (Programming Language), JavaScript, MySQL, PHP, Java, C++, C, Web Development, Database Management System (DBMS)",Master of Computer Applications - MCA,"Ranchi University, Ranchi","SQL (Basic) Certificate, SQL (Intermediate) Certificate, Developer Virtual Experience Program",Bengaluru,Karnataka,India,mobiledevFinal
Senior Application Developer,Accenture,6.2,"Commerce Cloud, Product Requirements, Enterprise Solution Design, Coding Standards, Arrow Functions, Foreign Languages,  Mobile application , React Hooks, Web Application Development, User Experience (UX), Git, JavaScript eXtension (JSX), iOS, Troubleshooting, Debugging, Code Design, react js, Software Deployment, Mobile Applications, JavaScript Object Model (JSOM), Application Development, Web Technologies, Android Development, Responsive Web Design, Code Review, REST APIs, Android Studio, Front-End Development, Mobile Application Development, Team Effectiveness, Cascading Style Sheets (CSS), Redux.js, TypeScript, JavaScript, React Native, Xcode, Firebase, React.js, SQL",Bachelor of Engineering - BE,Sanjay Ghodawat Institute,"Cloud Security Fundamentals: Cloud Application Security, OWASP Top 10: Securing Web Applications, Agile & TDD Best Practices for APIs: Test-driven Development Strategy, Agile Best Practices for Tech Leaders: Scrum Artifacts, Agile Project Planning, Artificial Intelligence and Machine Learning, Business Value of the Cloud: The Cloud Computing Value Proposition, ChatGPT Prompt Engineering Examples & Use Cases, Generative AI APIs for Practical Applications: An Introduction, Jenkins for DevOps: Jenkins Configuration for DevOps, Software Data Analysis: Project Management Metrics, Software Design and Development: Design Patterns & SOLID Principles, Test Automation: Automated Software Testing, The Language of DevOps: DevOps Tools & Processes, Transition to Scrum: Agile Foundation to Scrum, Using Docker for DevOps: Introduction to Docker, Using Kanban in IT & Software Development, Certified course in advance emmbedd system",Bengaluru,Karnataka,India,mobiledevFinal
Web Development Intern,Vtricks Technologies,0.2,"CodeIgniter, Back-End Web Development, PHP, MySQL, PhpMyAdmin, JavaScript, Cascading Style Sheets (CSS), HTML",Bachelor of Technology - BTech,Jain (Deemed-to-be University),"Accenture Nordics - Software Engineering Job Simulation, Advanced Data Modeling, Analysis for Business Systems, Developing Back-End Apps with Node.js and Express, Nexus Of Data Science, Web Development in React.js: Development Basics, Be an Entrepreneur, IMS High Availability Large Database (HALDB), C for Everyone: Structured Programming, Business English: Networking, Computational Thinking for Problem Solving, Effective Problem-Solving and Decision-Making, Take Your English Communication Skills to the Next Level",Bengaluru,Karnataka,India,mobiledevFinal
Software Engineer,Meta,20.2,"Java, Android, Requirements Analysis, Mobile Applications, Software Development, Core Java, Agile Methodologies, Eclipse, Kotlin, Android Studio, Android SDK, JavaSE",Bachelor of Technology (B.Tech.),"Sri Sai Inst. of Technology & Science, 2/714-18, Rayachoti",,Bengaluru,Karnataka,India,mobiledevFinal
,,,"Android Development, Mobile Applications, Widgets, Firebase, Dart language , Mobile Application Development, Flutter, Communication, Databases, SQL, ADO.NET, Microsoft SQL Server, Cascading Style Sheets (CSS), Object-Oriented Programming (OOP), HTML, ASP.NET, C#, Time Management, Leadership",Bachelor of Technology - BTech,Balaji Institute of Technology and Science ,,Warangal,Telangana,India,mobiledevFinal
Software Engineer,Planon,4.2,"Reliability, Empathy Mapping, Team Leadership, Teamwork, Communication, JavaScript, Low-Level Design, Next.js, Object-Relational Mapping (ORM), PostgreSQL, Routers, Application Programming Interfaces (API), Tailwind CSS, User Interface Design, .NET Framework, es6, React.js, MySQL, Scrum, LESS (Stylesheet Language), Jenkins, Jira, Confluence, jQuery, PHP, Bitbucket, HTML, Cascading Style Sheets (CSS), C++, C (Programming Language), DevOps, Problem Solving",Btech,CMR College of Engineering & Technology,,Hyderābād,Telangana,India,mobiledevFinal
Mobile Developer,Thiran Technologies,5.8,"Jira, Bitbucket, iOS, Isolates, Firebase Crashlytics , Firebase Analytics, Google Cloud Platform (GCP), App Store, Drift, SQL, Microsoft Visual Studio Code, JavaScript, Node.js, Agile Methodologies, Azure DevOps, Flutter, Dart, Android Development, Optimization, Firebase, Kotlin, Android, Java, Presentation Skills, Android Studio, realtime database",B.E. CSE,Loyola-ICAM College of Engineering and Technology,"AWS Fundamentals
, Game development using pygame
, Android app development
",Chennai,Tamil Nadu,India,mobiledevFinal
Senior Mobile App Developer ,Sparksupport Infotech Pvt Ltd,5.2,"Cubit, Git, Android Jetpack, Flutter, Dependency Injection, Clean Architecture, Android, Object-Oriented Programming (OOP), Firebase, Cloud Firestore, Kotlin, Model-view-viewmodel (MVVM), Android Development, Room Database, Android SDK, Kotlin Coroutines, SQLite, Android Studio, Retrofit",b.tech,APJ Abdul Kalam Technological University,,,Kerala,India,mobiledevFinal
