current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Power BI Developer,Future Market Insights,2.3,"Analytics, Data Visualization, T-SQL Stored Procedures, Data Analytics, Data Analysis, SQL Database, Dashboard, Extract, Transform, Load (ETL), Power BI Service , Transact-SQL (T-SQL), Microsoft Power Query, Data Warehousing, Snowflake, Business Intelligence (BI), SQL, Microsoft Excel, Data Modeling, DAX, Microsoft Power BI",Bachelor of Business Administration - BBA,Savitribai Phule Pune University,"Data Visualisation: Empowering Business with Effective Insights, Power BI Virtual Case Experience",Pimpri,Maharashtra,India,businees_intelligence_developerss
Data Analyst,ITC Infotech,3.8,"Business Analysis, Microsoft Business Intelligence (MSBI)",,,,Bengaluru,Karnataka,India,businees_intelligence_developerss
ETL Developer,Tata Consultancy Services,11.9,"Software Development, Business Intelligence (BI), Software Testing, SQL, Microsoft Power BI, PL/SQL, Manual Testing, DB functional testing, On-call Support",,jntu anantapur,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Analyst,Invesco India Pvt. Ltd. (Hyderabad),7.7,"Communication, Modeling, Resolving Issues, Dashboard Building, Microsoft PowerPoint, Information Technology, Business Intelligence (BI), Problem Solving, Alteryx, Business Requirements, Performance Tuning, Database Queries, Datasets, Dashboards, Analytical Skills, Oracle Database, Business Analysis, Data Visualization, Data Analytics, Microsoft Power BI, Microsoft Power Query, Snowflake, PowerPivot, DAX, SQL, SQL Server Management Studio",Bachelor of Technology - BTech,Jawaharlal Nehru Technological University Kakinada (JNTUK),"Alteryx Designer Certifications, Microsoft Certified: Data Analyst Associate",Hyderābād,Telangana,India,businees_intelligence_developerss
Tableau developer,Carelon Global Solutions,7.6,"Python (Programming Language), Data Analysis, SQL, Tableau",Bachelor of Technology - BTech,Jawaharlal Nehru Technological University,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer - People Analytics,Labcorp,7.1,"Business Intelligence (BI), Microsoft Power BI, People Analytics, Data Visualization, Workday, HR Analytics, Communication, Dashboard developer, SharePoint Designer, Human Resources (HR), Computer Science, Python (Programming Language), SharePoint Administration, SQL, MySQL, ServiceNow, DAX, Data Governance, Tableau, Dashboards, advanced excel, Microsoft Power Automate, Microsoft Power Query, Microsoft PowerPoint, Handle Confidential Information, Data Integration, Data Collection, HR Operations, Data Integrity, Business Analysis, Presentations, Data Cleaning, Data cleansing, Data Mining, Data Management, Data Warehousing, Data analyst, Data Analytics, Analytics, Mathematics, Statistics, Job req, Human Resources Information Systems (HRIS), Job requisition Creation , Edit & Close in workday, MIS Reporting, Management Information Systems (MIS), Data Analysis, Dashboard Building, Report Building, Reporting analyst, Microsoft Office, SAP ERP, Microsoft Excel, SAP APO, Analytical Skills, Reporting & Analysis, Microsoft Word",Master of Commerce - MCom,University of Madras,"Microsoft Power Automate Essential Training, SQL: Data Reporting and Analysis, Data Visualization using Tableau, My SQL Basics, Data Visualization for Data Analysis and Analytics, Advanced Excel, Microsoft PowerBI",Chennai,Tamil Nadu,India,businees_intelligence_developerss
Senior Developer,Cognizant,8.7,"OLAP, Microsoft Azure, ETL Tools, Multiple Projects Simultaneously, Business Analysis, Data Analysis, Computer Engineering, Written Communication, Dashboards, Analytics, Extract, Transform, Load (ETL), Modeling, Reporting Requirements, Decision-Making, Ad Hoc Analysis, Data Analytics, Analytical Skills, Retail, Supply Management, Business Information, Data Visualization, Data Cleaning, Microsoft Office, Microsoft Excel, Python (Programming Language), PL/SQL, Tableau Online, Debugging, Artifactory, TeamCity, Git, Reporting, API Documentation, Troubleshooting, FTP, Customer Support, Customer Data, Stored Procedures, Datasets, Alteryx BI + Visualization Solutions, Business Communications, Problem Solving, Key Performance Indicators, Critical Thinking, Data Storytelling, Business Insights, Technical Specs, Visualization, Requirements Gathering, Functional Requirements, Flow Diagrams, Enterprise Solution Design, Data-flow Diagrams, Business Requirements, Query Writing, Amazon Redshift, Possess strong analytical, Query Optimization, Salesforce.com, Performance Tuning, Optimization, Dashboard Building, Microsoft Power BI, Data Warehousing, Data Modeling, Tableau Administrator, Tableau Designer, Tableau Server, Business Intelligence (BI), Programming, Tableau Desktop, Tableau, Jenkins, Visual Basic .NET (VB.NET), Oracle Database, PostgreSQL, JavaScript, Core Java, Java, SQL, Cascading Style Sheets (CSS), HTML5, Application Programming Interfaces",Bachelor's degree,"Sri Dharmasthala Manjunatheshwara College, Ujire-574240, Belthangady",,Bengaluru,Karnataka,India,businees_intelligence_developerss
Analytics Manager,Verizon,7.0,"Retail, Linear Regression, Digital Strategy, Microsoft BI Suite, HR Analytics, Project Management, Statistical Data Analysis, power apps, Power BI, DAX, SQL, Data Visualization, Data Analysis, Microsoft Excel, Microsoft Power BI, Thoughtspot, Google Analytics, Google Data Studio, Report Development, Stakeholder Management, Tableau, Dashboard Building, Requirements Gathering, Microsoft SQL Server, Presentations, Advertising, Media Production, Marketing Analytics, Documentation, Stakeholder Engagement, Web Analytics, Presentation Skills, Digital Marketing, Ad Hoc Analysis, Statistical Analysis, Business Intelligence (BI), Predictive Analytics, Data Warehousing, Key Performance Indicators, Visualization, Problem Solving, A/B Testing, Business Insights, Data Reporting, Data Quality, Dashboard, Data Analytics, Data Cleaning, Ad Hoc Reporting, Data Modeling, Reporting & Analysis, End User Training, Microsoft Power Apps, Communication, User Interface Design, Statistics, Python (Programming Language), Financial Reporting",Electronics and communication Engineering,Anna University,"Microsoft Certified: Azure Data Fundamentals, Microsoft Certified: Data Analyst Associate, Microsoft Certified: Power Platform Functional Consultant Associate, Python 101 for Data Science, Python for Data Science, SQL and Relational Databases 101, Stats for Data Science, Tableau Masters",Chennai,Tamil Nadu,India,businees_intelligence_developerss
Principal Data Analyst - Manager,Affine,13.3,"Technical Proficiency, Performance Tuning, Business Intelligence (BI), Analytics, Dashboards, Data Analytics, Data Governance, SQL Tuning, Data Warehousing, Business Intelligence Tools, SQL Server Analysis Services (SSAS), Extract, Transform, Load (ETL), Data Analysis, Data Storytelling, Data Visualization, Oracle SQL, Microsoft Power BI, Communication, Tableau, Teradata SQL, Informatica, Software Development, Web Services, Agile Methodologies, Oracle, PL/SQL, JSP, SQL, R, Unix, MySQL, Eclipse, XML, Databases, NoSQL, JavaScript, Selenium, Java, JavaServer Pages (JSP), C, C++, HTML",Master's degree,Northern Illinois University,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Wells fargo india solution pvt ltd,,"Microsoft Business Intelligence (MSBI), SQL, SQL Server Reporting Services (SSRS), SQL Server Integration Services (SSIS)",,,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Power Bi developer at Capgemini Technology pvt ltd,Capgemini,14.0,"Microsoft Power BI, Microsoft SQL Server, Microsoft Power Query, Business Analysis, SQL, Data Modeling, Business Analytics",B.tech,Andhra University,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Senior Application Developer,Birlasoft,5.8,"Workflow Management, Extract, Transform, Load (ETL), Data Analytics, Databases, Apache NiFi, C, C++, Java, Data Structures, Algorithms, AutoCAD, HTML, MySQL, Python, SQL, Programming, Microsoft Office, Microsoft PowerPoint, Microsoft Excel, Database Management System (DBMS), Software Architectural Design, Operating Systems, Object Oriented Design, Microsoft SQL Server, PHP, Software Development, Object-Oriented Programming (OOP), Business Intelligence (BI), PL/SQL, Agile Methodologies, Agile & Waterfall Methodologies, DevOps, Shell Scripting, Unix, Linux, Hadoop, Apache Kafka, HBase",Bachelor of Technology,SRM IST Chennai,Data Science,Noida,Uttar Pradesh,India,businees_intelligence_developerss
Business Intelligence Developer,HCLTech,6.9,"Azure Databricks, Microsoft Power BI, Tableau, Microsoft Excel, Teamwork, Tableau , MySQL, Embedded C, Matlab, C, C++, Microsoft Office, Linux, Arm processor,lpc2129, Data Structures, core python, hands on experience on linux, Embedded Systems",Bachelor of Engineering,"S T J Institute of Technology, RANEBENNUR", SQL(BASIC),Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Wipro,11.2,"Visualization, Data Modeling, Microsoft Power BI, Microsoft Excel, Excel Dashboards, PL/SQL, Oracle SQL, VBA Excel, Design Thinking, Data Visualization",Executive MBA,SYMBIOSIS INTERNATIONAL UNIVERSITY,Microsoft Certified: Power BI Data Analyst Associate,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Data Analyst,Juniper Networks,9.5,"Data Mining, Descriptive Analysis, Microsoft SQL Server, Data Modeling, Data Cleaning, Data Quality, Microsoft Excel, Microsoft Power BI, Business Analytics, Tableau, Oracle SQL Developer, Oracle Database, SQL, PL/SQL, SAP BusinessObjects, Data Analytics, Python (Programming Language), Data Visualization, Statistics, Analytics, Machine Learning, Business Intelligence (BI)",Bachelor of Technology - BTech,"KRISHNA ENGINERING COLLEGE, GHAZIABAD",,Bengaluru,Karnataka,India,businees_intelligence_developerss
Power bi developer,CareEco,5.9,"Enterprise Reporting Solutions, Data Analysis, Azure SQL, Problem Solving, Data Storytelling, Data Analytics, Dashboards, Data Warehousing, Extract, Transform, Load (ETL), Report Writing, Data Modeling, Business Intelligence (BI), Microsoft Excel, Data Visualization, Microsoft Power Query, Microsoft Power BI, SQL, DAX, Query Writing",Bachelor of Engineering - BE,GOVT HIGH SCHOOL ,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Power BI developer,GIGATUDE SOFTWARE SOLUTIONS,10.2,"Microsoft Power Query, Databases, DAX, Microsoft Business Intelligence (MSBI), Microsoft Power BI, Microsoft SQL Server",Bachelor of Computer Application,Savitribai Phule Pune University,,Pune,Maharashtra,India,businees_intelligence_developerss
Power BI Developer ,Capgemini,7.1,"Technical Specs, Optimization Techniques, Budgeting & Forecasting, FP, Forecasting, Budgeting, DWH, Unit Testing, Integration Testing, Requirements Gathering, Data Quality, Data Models, Data Storytelling, Storytelling, Presentations, Visual Design, Dashboard Building, Documentaries, Design Documents, Checklists, Debugging, Test Cases, Technical Presentations, Software Development, Interpreting Data, Quality Reporting, Performance Metrics, Operational Efficiency, Key Performance Indicators, Data Pipelines, Business Insights, Performance Tuning, Communication, Technical Design, Data Munging, Data Validation, Data Cleaning, Query Writing, Modeling, DataStage, Statistical Analysis, Business Requirements, Analytical Skills, Data Management, Problem Solving, Transact-SQL (T-SQL), Data Warehousing, Microsoft Power BI, MySQL, DAX, Microsoft Excel, SQL",,,,Hyderābād,Telangana,India,businees_intelligence_developerss
Software Engineer,ValueLabs,7.5,"PL/SQL, Business Intelligence Tools, Data Analysis, Power bi, Microsoft Power BI, Tableau, SQL, Microsoft Excel",Master of Business Administration - MBA,Siddhartha Institute of Computer Science,,Hyderābād,Telangana,India,businees_intelligence_developerss
Power bi developer,Intelizign life cycles pvt ltd,5.1,"Microsoft Office, Microsoft PowerPoint, Microsoft Word, Data Analytics, Data editing, Business Analysis, Agile Methodologies, Data Reporting, Microsoft Power BI, Data Visualization, Data Modeling, Extract, Transform, Load (ETL), SQL, Microsoft Excel, Python (Programming Language), Dashboards, Reporting & Analysis, Data Analysis, Data Cleaning, Data Editing, Accounting, Finance, Computer Application Training, Commerce, Business Strategy",Bachelor's degree,Dr.Jyothirmayi Degree College,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Sql Database Developer,Streamline Healthcare Solutions,11.7,"Azure Data Lake, Performance Tuning, Extract, Transform, Load (ETL), Azure Data Factory, SQL, SQL Tuning, Azure SQL, Adf, Microsoft Power BI, Power bi,  power bi dashboard , Microsoft SQL Server, MSBI, SQL Server Reporting Services (SSRS), SQL Server Integration Services (SSIS), Transact-SQL (T-SQL), SQL Server Management Studio, T-SQL Stored Procedures",Bachelor of Technology - BTech,JNTU Anantapur,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Power BI Developer,CoreFlex Solutions Inc.,4.0,"Python, Microsoft Power Apps, Microsoft Power Automate, Row Level Security, Extract, Transform, Load (ETL), Design, Datasets, Data Manipulation, Working Effectively, Data Modeling, Quality Assurance, Data Visualization, Dashboards, Performance Tuning, Oral Communication, SQL Server Integration Services (SSIS), Query Writing, Communication, Data Analytics, Business Requirements, DAX, Microsoft Power BI, Data Warehousing, SQL, Business Intelligence (BI), Microsoft Excel, SAP ERP, Advanced Business Application Programming (ABAP), SAP Products, Microsoft Azure, Image Processing, Graphic Design, Python (Programming Language), Creative Writing, Project Management, Programmable Logic Controller (PLC), Digital Marketing, Search Engine Optimization (SEO), Marketing, Arduino IDE, Data Analysis, Embedded Systems, Internet of Things (IoT), Java, Web Development, MySQL",Bachelor of Technology - BTech,Vishwakarma Institute Of Technology,"Microsoft Certified: Power BI Data Analyst Associate, Microsoft Certified: Power BI Data Analyst Associate, Azure Fundamentals , Azure AI Fundamentals",Pune,Maharashtra,India,businees_intelligence_developerss
